id,title,original_title,production_countries,overview,tagline,release_date,original_language,genres,runtime,budget,revenue,cast,vote_average,director,keywords
111149,Rafferty and the Gold Dust Twins,Rafferty and the Gold Dust Twins,['United States of America'],,,1975-02-02,en,Comedia,91,0,0,"['Alan Arkin', 'Sally Kellerman', 'Mackenzie Phillips']",5.9,Dick Richards,['road movie']
40435,Manzinter (Inframan),中國超人,['Hong Kong'],"El caos total sucede cuando algunos monstruos del centro de la Tierra son traídos a la superficie para pelear contra sus residentes. Afortunadamente, Inframan está allí para salvar la situación.",El hombre más allá de la biónica.,1975-08-01,zh,"Acción, Aventura, Ciencia ficción",90,0,0,"['Danny Lee', 'Wang Hsieh', 'Terry Lau Wai-Yue']",6.0,Hua Shan,"['monster', 'robot', 'trash', '邵氏蓝光大赏']"
327753,L'amica di mia madre,L'amica di mia madre,['Italy'],"Billy, diecisiete años, experimenta sus primeros escarceos sexuales con la joven Andrea, pero él aspira a estrenarse con Barbara, hermosa mujer de mundo parisina.",,1975-03-05,it,Comedia,95,0,0,"['Barbara Bouchet', 'Carmen Villani', 'Raúl Martínez']",4.6,Mauro Ivaldi,"['italy', 'crush', 'horny', 'hot girl']"
4704,"Por fin, el gran amor",At Long Last Love,['United States of America'],"Una famosa cantante de Broadway y un inmigrante italiano simulan un idilio para dar celos a sus respectivas parejas, un millonario playboy y una joven sin recursos, que viven un romance.",,1975-03-01,en,"Comedia, Música, Romance",118,6000000,1500000,"['Burt Reynolds', 'Cybill Shepherd', 'Madeline Kahn']",5.093,Peter Bogdanovich,"['gambling', 'singer']"
55343,Overlord,Overlord,['United Kingdom'],"""OVERLORD"" es una película dramática que cuenta la historia de un joven soldado británico (Brian Stirner) en los preparativos del Día-D. Ha sido calificada de ""Meditación sobre la relación costo y sacrificio de los soldados durante la mayor operación militar de todos los tiempos"". Esta película está dirigida por Stuart Cooper, obtuvo el Oso de plata en Berlín en 1975 y fue posible gracias a los miles de metraje de archivo sobre la Segunda Guerra Mundial con que cuenta el Imperial War Museum.",,1975-07-01,en,"Drama, Historia, Bélica",83,0,0,"['Brian Stirner', 'Davyd Harries', 'Nicholas Ball']",6.8,Stuart Cooper,"['world war ii', 'd-day', 'black and white', 'london blitz']"
112087,Fiesta salvaje,The Wild Party,['United States of America'],"Hollywood, 1929. Jolly Grimm (James Coco), un veterano actor cómico se resiste a aceptar su decadencia. Ha hecho una nueva película, pero sabe que el cine mudo ya no atrae al público. Sin embargo, con el fin de promocionarla, decide organizar una fiesta a la que invita a personalidades que podrían prestarle su apoyo. Para que la fiesta sea un éxito, cuenta con la colaboración de la bella Queenie (Raquel Welch), una actriz que, a pesar de todo, sigue junto a él.","Hollywood en los años 20...Ginebra, pecado y una noche de la que todavía se está susurrando!",1975-03-01,en,"Comedia, Drama",95,0,0,"['James Coco', 'Raquel Welch', 'Perry King']",4.9,James Ivory,"['scandal', 'wild party', '1920s', 'grandiose  behavior', 'party', 'filmmaker']"
14821,La montaña embrujada,Escape to Witch Mountain,['United States of America'],"Tia (Kim Richards) y Tony (Ike Eisenmann) son dos huérfanos con poderes extraordinarios. Lucas Deranian (Donald Pleasence) se hace pasar por su tío para manipularlos y utilizar sus poderes en su propio beneficio. Pero Jason (Eddie Albert) hará todo lo posible para ayudar a los niños a escapar de la montaña embrujada donde han sido encerrados. Una conocida película de la época de Walt Disney que tuvo una secuela en ""Los pequeños extraterrestres"" (Return from Witch Mountain,",,1975-03-21,en,"Aventura, Fantasía, Ciencia ficción, Familia",97,0,20000000,"['Eddie Albert', 'Ray Milland', 'Donald Pleasence']",6.4,John Hough,"['flying car', 'helicopter', 'attempt to escape', 'car crash', 'telekinesis', ""based on children's book"", 'mysterious', 'orphan siblings', 'exuberant']"
37754,"Cornbread, Earl and Me","Cornbread, Earl and Me",['United States of America'],,,1975-05-21,en,Drama,95,0,0,"['Laurence Fishburne', 'Tierre Turner', 'Jamaal Wilkes']",6.682,Joseph Manduke,"['police brutality', 'coming of age', 'courtroom', 'basketball player']"
87895,El triángulo del diablo,Satan's Triangle,['United States of America'],"Una mujer que ha sobrevivido a un naufragio y los pilotos de un helicóptero guardacostas que la han rescatado, se verán atrapados en una misteriosa zona del Caribe denominada 'Triángulo de las Bermudas'.",,1975-01-14,en,"Película de TV, Misterio, Terror",74,0,0,"['Kim Novak', 'Doug McClure', 'Alejandro Rey']",5.6,Sutton Roley,"['bermuda triangle', 'womanizer', 'catholic priest', 'lost at sea']"
165282,ウルフガイ 燃えろ狼男,ウルフガイ 燃えろ狼男,['Japan'],,,1975-04-04,ja,"Crimen, Terror, Acción",86,0,0,"['Sonny Chiba', 'Kyōsuke Machida', 'Etsuko Nami']",5.9,Kazuhiko Yamaguchi,"['drug addiction', 'yakuza', 'murder', 'reporter', 'werewolf', 'doctor']"
113899,El impotente seductor,Il gatto mammone,['Italy'],"Es la historia de un hombre que no puede dejar embarazada a su esposa, por lo que deciden pedir ""ayuda"" a una joven muy sensual.",,1975-12-05,it,Comedia,95,0,0,"['Lando Buzzanca', 'Rossana Podestà', 'Tiberio Murgia']",4.5,Nando Cicero,"['surrogate mother', 'maid', 'artificial insemination', 'heir']"
7008,La conspiración,The Wilby Conspiracy,['United Kingdom'],"El clima de tensión en Sudáfrica es cada vez más crítico debido al Apartheid. Rina (Nicol Williamson) consigue liberar a Shack Twuala (Sidney Poitier), sin saber que es un activista del clandestino movimiento negro que tiene en jaque al departamento de Seguridad Nacional. Jim (Michael Caine), el amante de Rina, se ve de pronto envuelto en una trepidante huida en compañía de Shack para eludir el cerco policial y atravesar la frontera: lo que ignora es que todo obedece a un plan perfectamente estudiado. (FILMAFFINITY)",,1975-02-01,en,"Aventura, Suspense",105,0,0,"['Sidney Poitier', 'Michael Caine', 'Nicol Williamson']",6.434,Ralph Nelson,"['police', 'court case', 'diamond', 'racist']"
37550,Pasqualino. Siete bellezas,Pasqualino Settebellezze,['Italy'],"En el Nápoles de los años 30, el taimado y oportunista Pasqualino intenta por todos los medios hacer carrera en la camorra, para alcanzar una posición de relieve dentro de su clan. Irónicamente apodado “Settebellezze” (siete bellezas), por la fealdad de sus hermanas, este pendenciero quiere rescatar su propio honor amenazando al hombre que ha obligado a prostituirse a una de ellas. (FILMAFFINITY)",,1975-12-20,it,"Comedia, Drama, Bélica",116,0,0,"['Giancarlo Giannini', 'Fernando Rey', 'Shirley Stoler']",7.5,Lina Wertmüller,"['army', 'fight', 'concentration camp', 'world war ii', 'naples, italy', 'german officer', 'sister', 'thief', 'honor', 'woman director', '1940s']"
29694,Se nos ha perdido un dinosaurio,One of Our Dinosaurs Is Missing,"['United Kingdom', 'United States of America']","Un lord británico regresa a Londres después de haberles robado un peligroso secreto a los chinos. Sin que él lo sepa, le persigue el jefe del servicio de inteligencia chino en Londres, que le perseguirá hasta el Museo de historia. Como no le queda otro remedio, el fugitivo esconde el microfilme de la fórmula en el esqueleto de un dinosaurio.",¡¡¡Una locura tan enorme como un dinosaurio!!!,1975-07-09,en,"Acción, Aventura, Comedia, Drama, Familia, Misterio, Suspense",94,0,0,"['Derek Nimmo', 'Hugh Burden', 'Bernard Bresslaw']",5.7,Robert Stevenson,"['skeleton', 'based on novel or book', 'museum', 'nanny', 'yeti', 'dinosaur']"
34905,Confessions of a Pop Performer,Confessions of a Pop Performer,['United Kingdom'],,,1975-01-01,en,Comedia,91,0,0,"['Robin Askwith', 'Anthony Booth', 'Bill Maynard']",4.545,Norman Cohen,"['based on novel or book', 'brother-in-law', 'exploitation', 'sexual humor', 'sequel', 'pop music']"
22460,दीवार,दीवार,['India'],,,1975-01-14,hi,"Acción, Crimen, Drama",174,0,0,"['Shashi Kapoor', 'Amitabh Bachchan', 'Nirupa Roy']",7.0,Yash Chopra,"['sibling relationship', 'police', 'criminal']"
11686,La última noche de Boris Grushenko,Love and Death,['United States of America'],"Rusia, principios del siglo XIX. En un pueblo ruso, Boris Grushenko vive obsesionado con la muerte y con su prima Sonia, aunque ella prefiere a Iván, uno de los hermanos de Boris. Pero Iván se casa, y Sonia, por despecho, contrae matrimonio con un rico comerciante de pescado. Obligado por su familia, Boris se alista en el ejército para luchar contra la Francia napoleónica e, inexplicablemente, se convierte en un héroe de guerra. Y, a pesar de ser un pacifista convencido, llegará a tener en sus manos el destino de Europa.",,1975-06-10,en,Comedia,85,3000000,20173742,"['Woody Allen', 'Diane Keaton', 'Harold Gould']",7.5,Woody Allen,"['napoleon bonaparte', 'duel', 'execution', 'napoleonic wars', 'wheat', '19th century', 'anarchic comedy']"
56539,Friday Foster,Friday Foster,['United States of America'],"Friday Foster es una fotógrafa de una revista de moda que recibe el encargo de ir a cubrir la llegada de Blake Tarr, el hombre de color más rico del mundo. Cuando está bajando del avión es tiroteado y la cámara se convierte en testigo mudo de los hechos. Uno de los asaltantes logra escapar con vida, pero sabiendo que ha sido fotografiado, busca por todos los medios acabar con Friday. Al poco tiempo Clorils, una de sus mejores amigas, es asesinada en medio de un desfile de moda. La investigación, de la mano del detective Colt Hawkins, apunta al senador David Lee Hart, de Washington, por lo que deciden trasladarse allí, descubriendo que se trata de una conspiración para acabar con el poder de la gente de color en las altas esferas. (FILMAFFINITY)",,1975-12-25,en,"Acción, Suspense",90,0,0,"['Pam Grier', 'Yaphet Kotto', 'Godfrey Cambridge']",6.0,Arthur Marks,"['airport', 'hitman', 'photographer', 'pimp', 'based on comic', 'murder', 'conspiracy', 'blaxploitation cinema', 'model']"
11484,Rollerball,Rollerball,['United States of America'],"En el año 2018, el mundo se encuentra agrupado en seis corporaciones: Energia, Alimentación, Lujo, Vivienda, Comunicación y Transporte. La tranquilidad social es absoluta, pero la gente carece de libertad. Se desahogan con el Rollerball, un violento juego donde los jugadores corren peligro de muerte.",,1975-06-25,en,"Ciencia ficción, Acción",128,6000000,30000000,"['James Caan', 'John Houseman', 'Maud Adams']",6.2,Norman Jewison,"['future', 'sports', 'dystopia', 'game', 'roller skating', 'future sport']"
40950,The Naked Civil Servant,The Naked Civil Servant,['United Kingdom'],,,1975-12-17,en,"Drama, Comedia, Película de TV",77,0,0,"['John Hurt', 'Quentin Crisp', 'John Rhys-Davies']",6.763,Jack Gold,"['london, england', 'homophobia', 'world war ii', 'biography', 'based on memoir or autobiography', 'lgbt', '1940s', '1930s', 'gay theme']"
52633,Las navajeras,Switchblade Sisters,['United States of America'],"Gracias a su violencia y manejo de las armas, un grupo de chicas adolescentes domina los bajos fondos de la ciudad. Además de sus trapicheos con la droga y la prostitución, librarán una ardua batalla frente a una banda rival por el control del barrio.",,1975-01-05,en,"Acción, Crimen, Drama",91,0,0,"['Robbie Lee', 'Joanne Nail', 'Monica Gayle']",6.4,Jack Hill,"['high school', '1970s', 'gang war', 'exploitation', 'gang', 'b movie', 'prostitution', 'juvenile delinquent', 'drugs', 'gunshot', 'switchblade']"
42266,Una inglesa romántica,The Romantic Englishwoman,"['France', 'United Kingdom']",Caine y Jackson interpretan respectivamente a un novelista y su mujer que invitan a Berger a su casa con la esperanza de que comparta la cama del matrimonio y ayude a Caine con su nueva novela.,,1975-06-11,en,"Drama, Comedia",115,0,0,"['Glenda Jackson', 'Michael Caine', 'Helmut Berger']",5.5,Joseph Losey,"['adultery', 'infidelity', 'based on novel or book', 'drug smuggling', 'greenhouse', 'poet', 'surrey', 'middle class', 'baden-baden', 'writer', 'novelist', 'luxury hotel', 'freeloader', 'calais']"
439060,秘密戦隊ゴレンジャー,秘密戦隊ゴレンジャー,['Japan'],,,1975-05-10,ja,"Ciencia ficción, Acción, Aventura",24,0,0,"['Naoya Makoto', 'Hiroshi Miyauchi', 'Baku Hatakeyama']",8.0,Katsuhiko Taguchi,[]
116645,Who Is the Black Dahlia?,Who Is the Black Dahlia?,['United States of America'],,,1975-03-01,en,"Crimen, Drama, Película de TV",100,0,0,"['Efrem Zimbalist Jr.', 'Ronny Cox', 'Macdonald Carey']",6.4,Joseph Pevney,['historical event']
86382,Lucharon por su patria,Они сражались за Родину,['Soviet Union'],"La película transcurre en Rusia en julio de 1942 durante la Segunda Guerra Mundial. Las tropas nazis se aproximan a Stalingrado y los rusos están exhaustos y sobrepasados en número. Pero después de una batalla sangrienta, los invasores nazis son detenidos en Stalingrado.",,1975-11-05,ru,"Bélica, Historia, Drama",158,0,0,"['Vasiliy Shukshin', 'Vyacheslav Tikhonov', 'Sergey Bondarchuk']",6.848,Sergey Bondarchuk,"['based on novel or book', 'world war ii', 'stalingrad', 'russian soldier', '1940s']"
